property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",62.0,"$78,012.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",60.0,"$93,615.42"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",126.0,"$209,074.45"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",90.0,"$141,983.39"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",110.0,"$137,302.62"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",120.0,"$165,387.25"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",60.0,"$84,253.88"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",87.0,"$124,820.57"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.346645,-40.285301",220.0,"$374,461.71"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.3436687,-40.2847614",100.0,"$118,579.54"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",116.0,"$124,820.57"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",97.0,"$149,784.68"
apartment,|Brasil|Espírito Santo|Vitória|Enseada do Suá|,Southeast,"-20.312469,-40.293365",58.0,"$102,976.97"
house,|Brasil|Espírito Santo|Vila Velha|Jockey de Itaparica|,Southeast,,130.0,"$78,012.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,130.0,"$218,435.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,130.0,"$234,038.56"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,80.0,"$113,898.77"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",75.0,"$156,025.71"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",65.0,"$99,856.45"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",55.0,"$87,374.39"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,100.0,"$149,784.68"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",164.0,"$249,641.14"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",62.0,"$114,817.76"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.329082,-40.280891",115.0,"$234,038.56"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",180.0,"$156,025.71"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",62.0,"$107,230.54"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",180.0,"$177,869.31"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",115.0,"$134,182.11"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",160.0,"$202,833.42"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",150.0,"$131,061.59"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",135.0,"$287,087.31"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",90.0,"$138,862.88"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",150.0,"$277,725.76"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",125.0,"$109,217.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",125.0,"$118,579.54"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",100.0,"$112,338.51"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",100.0,"$112,338.51"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",87.0,"$146,664.17"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",100.0,"$99,856.45"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",90.0,"$88,934.65"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",100.0,"$187,230.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",109.0,"$180,989.82"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",87.0,"$152,905.19"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",66.0,"$119,848.96"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",72.0,"$122,825.93"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",80.0,"$84,253.88"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",70.0,"$78,012.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",109.0,"$162,266.74"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6518537534,-40.477217281",93.0,"$116,785.55"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",80.0,"$134,182.11"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",120.0,"$115,459.02"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",110.0,"$162,266.74"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",66.0,"$108,437.87"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",101.0,"$185,296.13"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",214.0,"$372,526.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",80.0,"$171,628.28"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",80.0,"$84,253.88"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",85.0,"$109,217.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",65.0,"$84,253.88"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",62.0,"$109,217.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",240.0,"$374,461.71"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",60.0,"$120,139.79"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.342361,-40.28426",125.0,"$84,253.88"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",138.0,"$217,789.28"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",68.0,"$109,217.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",75.0,"$90,494.91"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",101.0,"$171,628.28"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",100.0,"$81,133.37"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",158.0,"$241,239.20"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6602093375,-40.4962703798",73.0,"$93,680.95"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.650902,-40.475399",95.0,"$96,111.35"
house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6462061,-40.4797236",150.0,"$173,600.15"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.652363,-40.4868643",120.0,"$143,614.67"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6505409363,-40.4779616256",75.0,"$99,425.54"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",115.0,"$187,803.80"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6543533869,-40.4906645675",70.0,"$104,160.09"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6452187,-40.4821422",180.0,"$441,891.29"
house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6556632864,-40.4940727257",230.0,"$366,138.50"
house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6502629304,-40.4908978681",240.0,"$347,200.30"
house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",200.0,"$249,352.94"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",115.0,"$173,600.15"
house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6440207,-40.4802031",100.0,"$107,316.45"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",170.0,"$236,727.47"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.65311,-40.4868723",85.0,"$110,472.82"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",70.0,"$82,693.62"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",100.0,"$124,676.47"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",105.0,"$110,472.82"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6622769437,-40.4963127916",120.0,"$157,818.31"
apartment,|Brasil|Espírito Santo|Guarapari|Centro|,Southeast,"-20.6738524226,-40.5014288134",105.0,"$149,927.40"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,,100.0,"$142,036.48"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",90.0,"$110,472.82"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6687127,-40.4936238",130.0,"$151,505.58"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.3313949,-40.2817007",100.0,"$87,374.39"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6605356,-40.4962221",103.0,"$167,287.41"
house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6629014,-40.5089522",120.0,"$183,069.25"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",110.0,"$154,661.95"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",110.0,"$154,661.95"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",70.0,"$104,160.09"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",70.0,"$104,160.09"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",110.0,"$148,349.22"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6500361,-40.4845488",110.0,"$101,003.72"
apartment,|Brasil|Espírito Santo|Guarapari|Centro|,Southeast,"-20.6723112,-40.498383",170.0,"$473,454.95"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.738828,-40.5455471",90.0,"$164,131.05"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.652363,-40.4868643",90.0,"$94,690.99"
house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512831,-40.4861133",180.0,"$236,727.47"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",65.0,"$88,934.65"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.340187,-40.285595",81.0,"$131,061.59"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,,73.0,"$78,012.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",172.0,"$327,653.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",68.0,"$109,217.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",55.0,"$93,615.42"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",83.0,"$140,423.14"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",105.0,"$149,784.68"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",105.0,"$184,110.34"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",88.0,"$127,941.08"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",104.0,"$165,387.25"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",57.0,"$93,615.42"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",130.0,"$299,854.80"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,,93.0,"$138,880.12"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.341768,-40.290421",68.0,"$88,934.65"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.3723053,-40.305836",70.0,"$84,253.88"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",130.0,"$156,025.71"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",73.0,"$78,012.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",57.0,"$77,700.80"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",62.0,"$100,168.50"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",55.0,"$91,431.06"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",79.0,"$87,062.34"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",90.0,"$131,373.65"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.330212,-40.280708",105.0,"$171,628.28"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",115.0,"$171,628.28"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",111.0,"$199,400.86"
apartment,|Brasil|Espírito Santo|Vitória|Jardim da Penha|,Southeast,"-20.28648,-40.295277",80.0,"$102,976.97"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.33046,-40.277344",117.0,"$195,344.19"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",97.0,"$147,402.31"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,,200.0,"$119,941.92"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",70.0,"$78,012.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",70.0,"$85,814.14"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",54.0,"$87,062.34"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",90.0,"$140,423.14"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",125.0,"$171,628.28"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",105.0,"$137,165.32"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",56.0,"$77,700.80"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,106.0,"$186,918.80"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",58.0,"$74,892.34"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",58.0,"$90,182.86"
apartment,|Brasil|Espírito Santo|Vila Velha|,Southeast,,65.0,"$75,828.49"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.349203,-40.291084",63.0,"$88,622.60"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",72.0,"$118,579.54"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.34865,-40.288002",69.0,"$100,480.55"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",62.0,"$116,395.18"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",78.0,"$145,415.96"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",59.0,"$92,991.32"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",87.0,"$105,785.43"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",63.0,"$82,693.62"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",57.0,"$76,452.59"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",80.0,"$111,402.35"
apartment,|Brasil|Espírito Santo|Vitória|Bento Ferreira|,Southeast,"-20.314779,-40.303955",68.0,"$124,508.51"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",80.0,"$134,806.21"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,,71.0,"$96,111.83"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,,62.0,"$96,111.83"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia das Gaivotas|,Southeast,"-20.365431,-40.302483",58.0,"$83,941.83"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",164.0,"$296,448.85"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.33046,-40.277344",117.0,"$177,869.31"
house,|Brasil|Espírito Santo|Vila Velha|Barra do Jucu|,Southeast,"-20.4284525,-40.3264069",120.0,"$130,749.54"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.653262423,-40.488425637",66.0,"$97,847.35"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6513596,-40.4863995",70.0,"$75,752.79"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",58.0,"$78,012.85"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6503441657,-40.4762656798",71.0,"$94,059.71"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",58.0,"$79,573.11"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",66.0,"$101,728.76"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",128.0,"$210,322.66"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.349203,-40.291084",58.0,"$91,587.09"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",59.0,"$94,239.53"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",128.0,"$239,655.49"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",74.0,"$106,097.48"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",56.0,"$76,140.54"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",109.0,"$171,628.28"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",147.0,"$246,520.62"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6440681,-40.4833482",136.0,"$94,690.99"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",74.0,"$133,558.01"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",91.0,"$170,380.07"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",59.0,"$97,360.04"
apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",67.0,"$107,345.69"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",110.0,"$162,266.74"
apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",75.0,"$149,784.68"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512831,-40.4861133",77.0,"$78,909.15"
apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",125.0,"$214,632.91"
apartment,|Brasil|Espírito Santo|Guarapari|Centro|,Southeast,"-20.6724931,-40.4972659",100.0,"$234,038.56"
